-0.304155,-0.425882,-0.610706,-0.196578,-0.384184,0.521765,0.245957,0.439348,-1.168260,-0.012444,1
-0.493559,-0.429173,-0.168577,-0.185087,-0.179682,0.721940,-0.601915,-0.440776,-0.639245,-1.096026,1
-0.882042,-0.646078,-1.208804,1.213994,1.031944,0.035470,-0.051709,-0.315786,-0.538059,0.605673,1
-0.540083,-0.384069,-0.427675,-0.001790,-0.168824,0.282890,0.321936,-0.385250,-1.182674,0.379725,1
-0.900976,-0.611998,-0.852544,1.066262,0.863638,0.067177,-0.127891,-0.242112,0.931465,0.065317,1
-0.885554,-0.642839,-1.107167,1.250654,0.902547,0.015806,-0.027945,-0.300240,-0.281529,0.318310,1
1.262722,0.395538,0.905314,-1.366947,-1.313489,-1.270527,-1.297150,0.702694,-0.432703,-0.053437,1
-0.865893,-0.689436,-1.075846,1.741454,2.191993,0.167469,-0.495662,-0.349150,-0.518107,-0.939110,1
-0.810188,-0.338218,-0.738124,0.118585,-0.093719,0.117522,-0.018103,0.411582,-0.691992,-0.396447,1
0.700412,0.817691,1.765280,-1.096652,-1.121656,-0.396588,1.093349,1.599866,-1.100430,1.460183,1
-0.169697,-0.124513,0.642594,-0.952749,-1.005832,0.895540,0.103077,-0.660729,-1.143170,0.541522,1
-0.835806,-0.630344,-0.866607,1.511101,1.839092,-0.218844,-0.607137,0.549190,-0.224202,-0.719116,1
-0.356248,-0.736439,-0.800128,1.009357,0.805726,0.634869,-0.660605,0.237913,0.045486,0.378076,1
-0.559424,-0.305054,0.008487,-0.280293,-0.165204,0.225491,0.169009,0.440039,-0.206762,-0.489978,1
-0.585540,-0.327148,-0.181149,0.020097,0.206699,0.580418,0.278583,0.371492,-0.114136,-0.119518,1
-0.617880,-0.467233,-0.979110,-0.052675,-0.245738,-0.024752,-0.623830,-0.475854,2.176672,-0.448704,1
-0.801489,-0.531373,-1.064766,0.583669,0.389484,0.277100,0.064605,0.424253,-0.157119,-0.461241,1
-0.944717,-0.588106,-0.880883,1.524232,1.968489,0.086402,-0.149746,-0.421907,1.473811,-1.061859,1
0.064199,0.311865,0.966893,-1.248761,-1.244719,0.338759,0.521853,-0.360942,-0.782105,0.330057,1
0.453371,0.287176,-0.385913,-0.553324,-0.637548,1.399455,0.935700,0.830089,-0.650736,1.503830,1
-0.482625,0.058929,0.349405,-0.767810,-0.823952,0.282427,-0.565711,0.586226,-0.649363,-0.585667,1
0.362092,0.064221,0.600193,-0.737169,-0.735275,1.637392,0.781623,0.754758,-1.156708,1.255315,1
-0.584397,-0.266632,-0.232287,0.265223,0.432918,0.230102,-0.627858,0.654677,-0.713571,0.043955,1
-0.860599,-0.325175,-0.949706,0.614857,0.607558,0.171369,-0.551102,0.390610,0.867689,-1.100183,1
0.510045,0.021101,0.822429,-0.852619,-0.899057,0.729376,1.201489,0.471621,-0.910745,0.134093,1
-0.204936,0.125133,0.511341,-0.870128,-0.801331,-0.102519,0.570565,0.718754,-0.931596,-0.492954,1
-0.447936,0.311073,0.854816,-0.871770,-0.746133,0.480669,0.336446,0.994972,-0.732159,-1.464738,1
-0.768026,-0.386517,-0.792031,0.346750,0.527025,0.515276,0.054834,-0.369564,-0.105922,-0.428160,1
0.919613,0.289132,1.779769,-1.095557,-1.001308,-0.936268,1.317472,0.776263,-1.032255,1.171453,1
-0.787717,-0.649261,-1.388851,0.930019,0.577698,0.189257,-0.576075,-0.493157,-1.107652,0.524653,1
0.615659,0.318186,1.170165,-1.077501,-1.064649,-0.576177,1.051849,1.255365,-1.153868,1.306847,1
-0.083945,-0.359769,0.665180,-0.748659,-0.771470,0.082919,0.339516,0.512182,-1.154929,0.045712,1
0.060071,-0.183027,0.639185,-0.944542,-0.982305,-0.256333,0.878421,0.266029,-1.120753,-0.353524,1
-0.607962,-0.283520,-0.222485,-0.300538,-0.470147,0.472139,0.183518,0.623920,-0.992903,-0.532887,1
0.552890,0.714897,2.218275,-1.386098,-1.337921,1.107775,1.266778,0.974111,-1.055229,0.342260,1
-0.637826,-0.836400,-1.305752,1.141769,1.471713,0.255284,0.013664,0.156177,-0.796717,-0.007027,1
-0.443928,-0.203748,-0.464750,-0.052128,-0.029473,-0.437093,0.175558,0.308683,-0.828295,-0.908067,1
0.116468,0.545759,0.950273,-1.072577,-1.096319,0.832530,0.568941,1.333961,-0.946506,0.897299,1
-0.849714,-0.555202,-0.889832,0.960113,1.050042,0.028665,0.024628,0.477349,0.448830,0.232209,1
-0.660613,-0.230766,-0.493728,-0.140768,-0.199589,-0.017947,0.077169,0.485674,-0.833073,-0.549636,1
-0.730802,-0.649312,-1.058160,1.181165,0.882640,-0.481962,0.136978,-0.354263,-0.551501,-0.575140,1
-0.369765,0.263402,0.700550,-0.786960,-0.713558,0.399694,0.423410,0.708753,-0.685681,-1.015476,1
-0.850054,-0.683301,-1.234799,1.059149,1.013847,-0.323235,-0.420498,-0.193403,-0.393204,0.007241,1
0.748764,0.522647,2.403436,-1.389381,-1.353304,0.676831,1.285341,-0.597814,-1.001592,0.500718,1
-0.549547,-0.439044,-0.671432,0.033228,-0.138058,-0.566055,0.099711,-0.353490,-0.383807,0.586832,1
-0.358887,0.199166,0.835426,-0.763433,-0.704509,0.303279,0.358631,0.527243,-0.264607,-0.377420,1
-0.621573,-0.294567,-0.186263,-0.328990,-0.394137,0.164029,-0.591003,-0.610436,-0.739498,0.634717,1
1.397344,0.919354,0.669442,-0.536362,-0.232165,-1.566394,-1.159231,1.358779,-1.157407,0.683889,1
-0.803759,-0.561568,-0.826762,0.699666,0.588556,-0.379855,-0.421735,-0.466515,1.770824,-1.252003,1
-0.332682,-0.092089,0.448271,-0.900769,-0.829382,-0.134333,0.189315,-0.547363,-0.359719,-0.329535,1
0.040271,-0.395805,-0.602609,0.211055,0.563220,0.322672,0.862517,0.374128,-1.044644,-0.163715,1
-0.152539,0.078219,0.464465,-0.886543,-0.757897,0.959019,0.232224,0.911186,-1.129650,-0.514557,1
-0.154372,-0.236917,-0.392092,-0.217370,-0.339845,1.093324,-0.601311,-0.600238,-1.170107,0.041341,1
-0.327930,-0.522774,-0.805029,0.459464,0.626561,0.841089,0.343223,-0.614340,-0.992885,-0.930876,1
-0.807318,-0.415582,-0.767954,0.527859,0.401247,0.001016,0.131590,-0.202127,-0.101501,-0.204694,1
0.995383,0.845823,1.081739,-1.318250,-1.280009,1.418920,1.724884,-1.346946,-1.118556,1.487953,1
-0.571879,-0.542561,-1.224358,1.116053,1.183963,-0.221687,-0.613733,-0.396509,2.252475,-2.031389,1
-0.643490,-0.225310,-0.496072,-0.289594,-0.357037,0.477928,0.179253,-0.562779,0.536763,0.560027,1
0.859133,0.730094,1.951933,-1.041936,-1.066459,-0.532903,0.372428,0.936839,-1.015471,2.295195,1
-0.086488,0.354662,1.681542,-1.088444,-1.041122,0.783191,0.557204,0.761004,-1.052168,-0.982462,1
-0.789007,-0.717195,-1.173646,1.382519,1.306121,0.090358,-0.474206,0.406930,0.089198,-0.426162,1
0.566896,0.057143,1.421379,-1.247667,-1.197665,0.449461,1.023162,0.518745,-1.104052,0.987597,1
0.794005,0.048063,0.815610,-0.937976,-0.840240,-1.404157,-1.530963,-0.578590,-0.872322,0.689280,1
-0.269831,-0.111877,0.992675,-0.695038,-0.727131,-0.002733,0.316082,-0.546820,-1.163516,-0.152076,1
1.041435,0.501639,1.663005,-1.182555,-1.106273,1.064547,1.184858,-0.604123,-1.128096,0.415635,1
-0.613576,-0.302685,-0.767954,0.527859,0.308045,0.230620,0.328602,-0.490704,0.909303,0.786229,1
-0.245559,-0.252877,0.220921,-0.178521,0.057395,0.715242,0.420325,-0.610974,-0.301386,-0.719116,1
0.414572,0.168496,1.088345,-1.096104,-1.038408,0.567621,1.055433,-0.638739,-0.949325,0.232518,1
1.011846,0.749972,2.652732,-1.494982,-1.441076,0.685313,1.403547,-1.042713,-1.100685,1.073243,1
-0.998538,-0.626692,-1.483669,2.027617,1.992920,0.322063,-0.339472,-0.515531,-0.007628,0.101803,1
1.296210,-0.693919,0.062394,0.337448,0.442871,-0.815860,-1.057265,-0.552236,-1.152357,1.553404,1
0.155346,0.501294,0.975203,-1.133858,-0.991354,1.077061,1.015626,0.479894,-1.128282,-1.435250,1
-0.087147,-0.036588,0.133348,-0.684642,-0.506342,-0.028204,-0.891886,0.584637,-0.365145,0.196661,1
-0.098598,-0.433865,-0.157924,-0.362366,-0.505437,0.420782,0.550819,-0.547084,-1.107721,-0.219779,1
-0.487489,-0.460143,-0.105295,-0.154447,-0.311794,0.842684,0.230379,-0.287387,-0.482735,-0.184781,1
-0.516587,-0.709636,-0.821862,0.306807,0.377720,0.036189,0.268106,0.189670,-0.905086,-0.379498,1
-0.050449,-0.046878,0.282500,-0.047751,-0.032188,-0.662962,0.426396,-0.693583,-1.093044,1.378171,1
-0.383716,-0.167044,0.196418,-0.717471,-0.612212,0.743283,-0.563143,0.382655,-1.076640,0.011451,1
0.465280,-0.033456,1.191259,-1.028257,-0.984115,0.538467,0.733996,-0.660345,-1.045689,0.568904,1
-0.823604,-0.687101,-1.149356,1.406046,1.410182,-0.042846,0.119728,-0.521446,-0.800667,-0.569991,1
1.045553,0.375417,1.274571,-0.637586,-0.602258,0.444358,-1.494637,1.073707,-1.154282,2.118433,1
-0.638794,-0.860762,-1.272300,1.026866,1.082617,-0.105159,-0.496641,-0.194753,0.702200,-0.136119,1
0.945590,1.517124,2.842794,-1.612074,-1.536088,0.297935,1.637402,1.207507,-1.110751,-0.194503,1
-0.731628,-0.381078,-0.469225,0.270695,0.451920,-0.237007,-0.428166,0.355269,-0.147147,0.761730,1
-0.121447,-0.285074,0.544154,-0.453194,-0.224021,0.698968,0.488751,-0.679069,-0.916906,0.780383,1
-0.196160,-0.029385,0.607863,-0.697227,-0.576922,0.653406,0.648584,-0.593632,-0.976361,0.984875,1
-0.555587,-1.253663,-1.125705,1.180070,1.279880,0.321141,0.096654,-0.011995,-0.280925,-0.666833,1
0.553389,-0.057229,0.816889,-1.126198,-1.121656,0.277376,0.578227,-0.496964,-1.192848,0.777406,1
-0.766180,-0.288924,-0.661630,0.161263,0.036583,-0.123082,-0.400198,0.556036,-1.110553,-1.354995,1
-0.735118,-0.446371,-0.532294,0.698572,1.030135,0.241828,0.126031,-0.483430,-0.104756,-0.825251,1
-0.580346,-0.041235,0.326819,-0.545664,-0.624880,-0.434948,0.139514,-0.469286,-0.028495,-1.437799,1
-0.372377,-0.402245,-0.171987,-0.483835,-0.515390,0.327874,-0.706567,0.574924,-1.122657,0.237130,1
0.993150,1.106041,2.811259,-1.561188,-1.508942,0.217835,1.367813,1.454486,-1.126404,1.090165,1
0.308040,0.415427,0.106714,-0.498061,-0.331701,-0.577947,-1.010340,-1.532397,-0.764902,1.248583,1
-0.609014,-0.145470,-0.434280,-0.182899,-0.329891,0.305673,0.260817,-0.545337,-0.282746,-0.467048,1
-0.896704,-0.835298,-1.253336,2.328007,3.171971,0.048835,-0.294619,0.224162,-0.793717,-0.159303,1
2.619761,0.408032,0.026172,-0.465232,-0.263835,-1.721286,-2.412107,-0.331040,-1.192965,2.140022,1
-0.384706,-0.528337,-0.521215,-0.312028,-0.313603,0.593215,0.185424,0.405619,-0.726634,0.066081,1
0.086343,-0.346308,-0.790327,0.130622,-0.081956,-0.879020,0.390520,0.581007,-0.521681,-0.429850,1
-0.425611,-0.708024,-0.921154,0.422257,0.420249,0.444541,0.322093,0.343650,-0.521452,1.068737,1
-0.536965,-0.591221,-0.653107,0.820588,1.471713,0.524854,0.265358,-0.490065,-0.918822,0.153443,1
-0.529523,-0.233994,0.387545,-0.438421,-0.566063,0.219349,0.153355,0.408423,-0.555460,-1.104688,1
-0.062850,-0.681232,-0.533573,-0.230501,-0.387803,-0.849331,0.371977,0.412274,-1.103728,-0.128556,1
-0.637328,-0.563881,-0.943953,0.234582,0.253753,0.093941,-0.575477,0.425270,-0.723051,0.180838,1
0.673306,0.142913,0.772143,-0.346499,-0.369706,0.091084,0.657310,-0.704453,-1.179971,1.986258,1
-0.484915,-0.232519,0.442731,-0.310386,-0.411330,0.289681,0.270708,0.596736,-0.997340,0.058893,1
-0.008626,0.034251,0.789615,-0.633756,-0.566968,0.382268,0.810450,0.415058,-1.001804,-0.743642,1
-0.623025,-0.218939,0.121416,-0.250199,-0.226736,0.391920,-0.394455,0.552272,-0.745766,-0.501536,1
-0.706212,-0.332265,-0.492663,0.428276,0.536073,0.408758,0.289843,-0.528192,-0.730105,-0.746485,1
0.811612,1.351038,2.757565,-1.602225,-1.516181,1.453854,1.343046,-1.797021,-0.996520,-0.070426,1
-0.741081,-0.545597,-1.066897,1.160373,0.866352,0.559718,-0.111170,-0.390877,0.267546,-1.331354,1
-0.730487,-0.335940,-0.917319,-0.073467,-0.245738,-0.145248,-0.425485,-0.676616,-0.528584,0.189004,1
-0.535234,0.022107,-0.347773,-0.459760,-0.395042,0.554827,0.088990,-0.480583,0.028072,-0.985198,1
-0.695882,-0.406468,-1.181104,0.383409,0.167790,0.149037,-0.011682,-0.613211,-0.970619,-0.019444,1
-0.673282,-0.160910,-0.370145,-0.127089,-0.013185,0.365938,0.041093,-0.519405,-0.431149,0.818908,1
-0.606022,-0.615882,-1.013628,0.562877,0.669090,-0.365276,-0.696401,-0.406807,-0.096036,-1.021416,1
-0.788146,-0.146307,-0.277884,0.350580,0.644658,0.105934,0.143309,-0.508675,0.792957,-1.569992,1
-0.566229,-0.572610,-0.713833,0.663554,0.912501,-0.417702,-0.521228,0.499315,-1.153306,-0.348227,1
-0.733096,-0.227459,-0.360983,0.373560,0.287233,0.228734,0.173010,0.736072,0.219263,-0.904500,1
-0.635013,-0.121748,-0.006002,-0.605851,-0.722606,0.314236,0.038475,-0.474826,-0.163810,-1.637695,1
0.825769,1.236802,2.573895,-1.496624,-1.443791,0.433390,1.846607,2.292239,-0.771667,0.271297,1
-0.810682,-0.328963,-0.942035,0.773532,0.774055,0.281933,0.181433,0.594446,-0.593754,-0.283688,1
-0.505858,-0.371212,0.203236,-0.181804,-0.132629,0.408718,0.270006,0.283097,-1.042214,-0.218117,1
-0.863276,-0.837989,-1.343466,2.324176,2.422736,0.142245,-0.375370,0.128071,0.633244,-0.786780,1
-0.834407,-0.860044,-1.221801,2.363572,2.037259,-0.267446,-0.488040,0.194971,-0.769284,-1.419652,1
-0.701992,-0.559997,-0.707867,0.417333,0.166885,0.614076,0.159896,0.294846,-0.182199,-0.128837,1
-0.058028,-0.200457,0.450402,-0.802828,-0.632119,0.817976,0.532661,0.294577,-0.724389,-0.204975,1
-0.551754,-0.009389,0.268650,-0.507363,-0.580541,-0.000932,-0.603507,-0.692955,-0.307689,0.536574,1
0.300360,0.018738,1.381960,-0.874506,-0.715367,0.525475,1.247385,-0.690242,-1.066970,0.165887,1
0.084116,-0.426866,0.049397,-0.621719,-0.562444,0.342781,0.319328,0.514784,-0.946748,0.432960,1
-0.830448,-0.543754,-0.882588,0.638932,0.570459,0.027898,0.013820,-0.498890,0.687031,-1.266062,1
0.431182,-0.196895,0.976694,-0.853166,-0.785948,0.197221,1.190697,-0.696944,-0.917342,0.641972,1
-0.703121,-0.373819,-0.573844,0.217073,0.385864,0.365758,0.095864,0.501533,-0.633650,0.063024,1
0.201081,-0.155935,0.239246,-0.513382,-0.609497,0.164549,-1.100112,-0.594175,-1.030407,0.620409,1
-0.674909,-0.463711,-0.825058,0.235677,0.287233,0.511858,0.228559,-0.371451,0.163921,0.155977,1
-0.454051,0.128909,-0.153875,-0.544023,-0.671029,-0.369264,-0.637075,-1.006795,2.383239,-0.476917,1
-0.755588,-0.691946,-1.272300,1.026866,0.869067,-0.340899,-0.571131,0.509282,-0.976857,-0.519237,1
0.724709,0.192303,1.106882,-0.905146,-0.810379,-0.322645,1.070399,-0.881695,-1.135435,1.923649,1
-0.793839,-0.735880,-0.921154,1.374858,1.519671,0.043750,0.060278,-0.486579,0.620289,-1.187330,1
-0.545091,-0.547050,-0.568730,0.279996,0.147882,0.662711,-0.018812,-0.203496,-0.383971,-0.093128,1
1.286288,0.390845,1.515131,-1.176536,-1.146088,1.979297,1.582691,1.399805,-1.176846,1.130058,1
-0.703617,-0.256479,-0.616032,-0.169767,-0.348893,0.727332,0.027755,0.733162,-0.539501,-0.012096,1
-0.597122,-0.527754,-0.387830,0.309543,0.744194,0.312780,0.297121,-0.254360,-0.263843,0.341227,1
-0.607575,0.039441,0.404165,-0.531438,-0.547061,-0.071060,-0.031834,-0.868828,1.042217,-1.717295,1
-0.182070,-0.082885,0.050036,-0.723490,-0.807665,-0.049957,-0.650828,-0.692047,-0.882341,-0.059042,1
-0.446043,-0.209667,0.017223,-0.482194,-0.447525,0.113708,0.293414,-0.582541,-0.632467,-0.455730,1
-0.593840,-0.426849,-0.380586,0.327599,0.069158,0.179678,-0.594311,0.533893,-0.152672,-1.670419,1
-0.304679,-0.078656,0.305725,-0.733886,-0.740704,0.432286,0.299711,-0.395208,-0.980634,0.328649,1
-0.875324,-0.671802,-1.168746,1.508912,1.145958,0.443246,0.009314,-0.320995,0.426469,-0.545546,1
-0.633173,-0.417611,-0.385913,-0.019299,-0.042141,0.600415,0.240667,-0.284314,-0.646687,-0.337647,1
-0.487755,-0.266904,-0.517592,0.096152,-0.011375,-0.766563,-0.363655,0.234168,-0.085848,-0.360282,1
-0.818248,-0.317198,-0.981028,0.495029,0.500783,0.309355,0.156397,-0.616476,-0.654431,0.139939,1
-0.802288,-0.870983,-1.109511,2.100936,2.211900,0.424891,0.091460,-0.301229,-0.204673,-1.124816,1
-0.736066,-0.363122,-0.246562,0.376843,0.169599,0.115977,0.073298,-0.487890,0.391261,-0.134563,1
-0.546391,-0.573938,-0.884505,0.005323,-0.164299,-0.245609,0.112171,0.527507,0.144798,-1.716306,1
-0.518618,-0.244826,-0.474978,0.271789,0.037488,0.585678,0.407593,-0.790818,-0.440167,-1.473225,1
-0.722090,-0.666199,-0.854249,1.030696,1.175819,-0.184875,-0.603106,0.402292,-1.083720,-0.173182,1
-0.559997,-0.628252,-0.650337,0.117491,-0.042141,-0.242780,0.184761,-0.432139,-0.240692,-0.066967,1
0.376021,0.162186,1.461224,-0.874506,-0.905391,1.271043,1.026645,-0.943001,-0.936102,0.474677,1
-0.404201,-0.336149,0.297202,-0.204785,-0.032188,0.132688,0.168925,-0.327131,-1.085015,-0.105358,1
-0.551171,-0.787395,-0.957377,0.706779,0.362337,0.338412,-0.544957,0.423047,-0.286277,-1.354764,1
-0.413696,-0.076666,0.513046,-0.613512,-0.709938,0.138754,-0.658508,0.763026,-1.091792,-0.418090,1
0.473935,0.171277,0.591883,-0.435685,-0.224926,0.101477,0.902130,0.864864,-1.188488,2.268524,1
0.022175,-0.272410,-0.385913,-0.391913,-0.412235,-1.409138,0.314953,-0.570293,-0.491878,1.139981,1
-0.188376,0.475440,0.927261,-1.149179,-1.099939,0.516691,0.264425,0.849798,-0.513514,-0.426176,1
-0.670402,-0.512970,-0.396353,0.369183,0.498973,0.253778,0.078712,-0.465411,-0.984261,-0.009011,1
-0.991337,-0.666968,-1.147012,2.273838,2.289719,0.307550,-0.094091,0.532995,1.935855,0.447429,1
-0.866429,-0.592166,-0.993173,1.079941,1.800182,0.068319,-0.309000,0.539923,-0.487915,-0.120939,1
0.737690,-0.034581,1.459732,-1.015672,-0.959683,-1.606212,1.274943,0.587618,-1.080223,0.938653,1
-0.763804,-1.253878,-1.367331,2.009014,2.003779,0.104653,-0.416494,-0.011990,-0.811157,-0.335717,1
1.004419,1.325716,2.936973,-1.669525,-1.599429,0.961692,1.285277,-1.107452,-1.177230,0.858090,1
1.912442,0.808396,1.622094,-1.343419,-1.331587,-1.538950,1.562586,-0.882852,-0.891277,0.462354,1
-0.616066,-0.518488,-0.739828,1.159826,2.047213,0.559227,0.192681,0.500765,-0.602159,-0.766572,1
-0.731543,-0.531310,-0.870229,0.183150,0.016676,0.413680,-0.016804,-0.314509,1.070643,-0.442750,1
-0.801482,-0.389162,-0.493728,0.236224,0.100829,0.455821,0.011456,-0.386638,-0.580856,-1.157293,1
0.015180,-0.077831,0.612125,-0.542928,-0.618546,0.762527,0.858379,0.460607,-0.475094,0.413021,1
1.251559,1.345385,2.362952,-1.427682,-1.289962,-1.428246,0.931875,1.308697,-1.028983,1.030346,1
-0.764922,-0.717319,-1.250779,1.176787,0.751433,0.500688,0.128978,0.508432,0.417797,-0.171077,1
-0.660990,-0.199298,-0.142369,-0.371668,-0.402281,-0.202769,-0.348802,-0.248987,1.751204,-1.877745,1
0.837515,0.458999,1.089623,-1.218668,-1.152422,0.957259,1.218064,-1.213881,-1.107583,0.730366,1
-0.116939,-0.350876,0.418867,-0.701604,-0.766945,0.658743,0.570799,-0.481389,-1.119096,0.306282,1
-0.083823,0.008460,0.873566,-1.096652,-1.097224,-0.018278,-0.616805,0.733479,-0.833993,0.360925,1
-0.224178,-0.179539,0.391593,-0.734980,-0.590495,0.773601,0.299531,0.492257,-0.894298,-0.289454,1
0.901341,1.225082,2.982784,-1.676638,-1.575903,1.171626,1.383756,0.400659,-1.140973,0.349970,1
-0.766510,-0.430575,-0.117014,0.343467,0.200365,0.470585,0.025689,-0.360341,-0.531428,0.684144,1
-0.183085,-0.171816,-0.371211,-0.503533,-0.577827,0.864144,0.548253,-0.484376,1.956601,-1.555980,1
-0.754236,-1.254019,-1.555049,2.094370,1.727792,0.012301,0.058779,-0.011990,-0.710532,-0.803059,1
-0.995522,-0.663276,-1.470032,2.208179,2.532225,-0.149215,-0.322247,-0.500359,-0.748218,-0.128877,1
0.188507,-0.457825,-0.109982,-0.135843,-0.074717,1.087946,0.963287,-0.426430,-1.180718,-0.358110,1
-0.351272,0.014577,-0.191376,-0.631568,-0.485529,0.515511,-0.022507,0.941323,-0.739887,-0.810903,1
0.845835,0.386826,1.256034,-1.240554,-1.223002,1.329821,1.538158,0.812401,-1.172710,1.013518,1
-0.540991,-0.025015,-0.352886,-0.366744,-0.425808,0.108186,0.118159,0.638943,-0.922185,0.672666,1
0.505119,0.169440,1.583315,-1.098840,-1.023930,0.551342,1.313357,-0.997212,-1.144155,0.811077,1
-0.507384,-0.599023,-0.634996,0.374108,0.545122,0.504737,0.185700,0.510804,-0.176868,-0.867182,1
-0.846785,-0.681040,-1.007449,0.885700,0.651897,-0.357430,-0.350177,0.158664,0.571470,-1.664358,1
-0.774691,-0.242034,-0.586841,0.188074,0.572268,-0.131695,-0.421236,0.769661,0.115746,0.382447,1
0.943082,-0.495732,0.268224,-0.659473,-0.690936,-0.208219,1.270587,-0.516020,-0.913491,0.744580,1
-0.365176,0.241308,1.201487,-0.847695,-0.632119,0.460173,0.250879,-0.761271,-1.158702,-0.058747,1
-0.226012,-0.368436,0.302102,-0.332820,-0.472861,-0.207120,0.147372,-0.684980,-0.824194,0.097982,1
-0.219803,-0.260204,-0.065876,-0.191106,-0.278313,0.170047,0.570346,-0.721757,-1.189783,-0.078646,1
-0.901055,-0.633414,-1.003401,1.356802,1.480762,0.036286,-0.081313,0.348821,0.436311,-1.275999,1
-0.508478,-0.594467,-0.868312,0.910869,1.327838,-0.075237,-0.720072,-0.418681,-0.163292,-0.477185,1
0.311158,0.163436,1.165477,-1.323722,-1.309870,0.082967,0.704029,-0.914962,-1.113022,0.043835,1
0.140540,-0.426024,0.259701,-0.708717,-0.761516,-0.163149,0.678609,0.192494,-1.138016,0.649092,1
-0.996762,-0.643591,-1.483669,2.109144,2.262573,0.310383,-0.296775,0.477171,2.463299,1.070655,1
-0.464574,-0.716731,-1.250779,1.018659,1.117907,0.357756,-0.337000,-0.362358,-0.079632,-0.627839,1
0.823794,-0.196115,0.141232,-0.379875,-0.111817,-1.564672,0.884524,0.833190,-1.036580,1.768141,1
0.323663,0.172679,0.951977,-1.097746,-1.092700,0.409497,1.045149,0.599156,-0.377319,0.615059,1
-0.591573,-0.358650,-0.137682,0.236771,0.202175,0.269439,-0.569450,0.443405,-1.063357,-0.729669,1
-0.614258,-0.443742,-0.339676,0.188074,0.393103,0.344321,0.060466,0.174604,-0.970986,-0.642737,1
-0.102381,0.117229,0.029368,-0.843865,-0.886389,1.031273,-0.876330,0.786576,0.120192,-0.233041,1
-0.919248,-0.594450,-0.967178,1.248465,1.079903,0.047173,-0.103110,-0.278250,0.566074,0.159611,1
-0.522511,-0.353166,-0.486697,0.162905,0.016676,0.070085,0.171667,0.354832,-0.986074,-0.842925,1
-0.617282,-0.308961,-0.600052,0.267412,0.012151,0.514396,0.212487,-0.486363,-0.992117,-1.850146,1
-0.183697,0.190562,0.671572,-1.027163,-0.890913,1.265382,0.263739,0.597759,-1.158646,-0.058344,1
-0.396893,0.560283,0.406509,-1.094463,-1.099939,0.666301,-0.013514,-0.596887,-0.265397,-2.410933,1
-0.172269,-0.311171,-0.308354,-0.253482,-0.346179,1.152725,-0.772969,0.472726,-0.933495,-0.025103,1
-0.661861,0.201252,0.267585,-0.591078,-0.538012,0.431989,0.183120,0.909914,-0.157991,0.193322,1
1.690328,0.184461,1.509592,-1.215932,-1.223002,-2.714213,1.599194,1.135244,-1.091671,1.350427,1
0.599503,0.240404,0.601684,-1.110878,-1.090890,-2.724811,1.220024,0.817260,-1.134830,0.862394,1
0.679069,0.281420,0.771717,-1.024974,-1.028454,0.957775,1.164192,-0.604982,-1.115534,1.528664,1
-0.732563,-1.254019,-1.533102,2.124464,1.996540,-0.335290,-0.553556,-0.011995,-0.875650,0.120295,1
-0.630898,-0.346744,-0.870229,0.371919,0.605749,-0.487623,-0.590430,-0.585849,1.073816,-0.667303,1
-0.781066,-0.548531,-0.985076,0.791041,0.511642,0.566518,-0.370911,0.198831,-0.065387,-0.554798,1
